Feature ID	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
e422c2895cfb4ab1351e564e32d63a6c	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
4e3af7eb08c0b81b519c04e27db7dc1d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_maotaiensis	-	-	-	-	-	-	-	Unassigned	-
2460bc61247777e578ad6461daed7bb8	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
8cc244b62a5e8527e968df0492127ba2	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
5a0fdcb28f1a21e80711d9619c1c3a42	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_brachysporum	-	-	-	-	-	-	-	Unassigned	-
e816c6267fa38e7f2849e29a5effaa08	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
46dd4d80a6bb0f7c6a756be0eba3948c	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
0226c6b3d62ab4d6dd6e52e8fc483689	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5c1c6fa2c0e6e61efb1171a77fe240d8	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_vermiculata	-	-	-	-	-	-	-	Unassigned	-
5c1774ca93e5942749c1765ac2443828	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
72335dcb87f10b4c06710d396861a1f2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
643c25339d5dba581a8b9b618fb8732e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
acf3fdc784ec73e824e499382a6674b2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
66fade9caf7dd813019799765cb78e4a	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
820ebc2c525495c3e74969a1dfa80fd6	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
95c7063d6b6e26bd17b3ae618598c9d8	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
39f473fda41afe8fad6977d3a470ea32	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
505dd75b5a05fe57124be6fccd309060	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
2bc47ff2df65e40f1dbda843a4847f72	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii	-	-	-	-	-	-	-	Unassigned	-
c5623d8cf35f9bc5c1e420b32f98f1e0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens	-	-	-	-	-	-	-	Unassigned	-
fa858161871ae4622a0aae2303e8c3fb	k__Fungi;p__Ascomycota;c__Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
03f08dc291d7816be9d29427d8ef91b0	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
7ab431e25cfad73df2665f7ed1d2d58b	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
c82f044ec5eb8366c16387e6b84bd463	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
2db75fd3e649b64703c6d1d70190aaf6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_capitalensis	-	-	-	-	-	-	-	Unassigned	-
0f0ef782adf2212f39b4d0dae6b3e5d7	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
1f850b756d2d8c92a81377308d67ce34	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Cenangiaceae;g__Trochila;s__Trochila_bostonensis	-	-	-	-	-	-	-	Unassigned	-
a34b2d00815f257d570c7d9417e2cc9b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	-	-	-	-	-	-	-	Unassigned	-
f9cf4794cd84743e621a52486a52c3ab	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
43d00436c5a5e9938ec9072d345082db	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e5f7098293d705c742ed3089bdd09550	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
77896e27ea0a11dfb3930044b7508e7a	k__Fungi;p__Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
de58ae188122d023a4ff5fefcdd58eba	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8b349bc48a573ccc6d3aed9786d6663e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_cinctum	-	-	-	-	-	-	-	Unassigned	-
5f41b6016c0e6f4dd7b1f25e44bc79f2	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_vermiculata	-	-	-	-	-	-	-	Unassigned	-
a5f5a4a90faf0570264607fe12d08fd7	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
9a7ad82c4e2d8a8c2cc88ca038eba22d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
ca8c58c2598a829f9132cc240c760392	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
9532e3a1f9ff10b68b0397a9a9bed4af	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
b95d7474f574bab42edb630728014e4c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Bambusicolaceae;g__Bambusicolaceae_gen_Incertae_sedis;s__Bambusicolaceae_sp	-	-	-	-	-	-	-	Unassigned	-
3a595ed814921986418a44f3ec834b3d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
75863fbaca91805b30b386272419d0bf	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
ddaa888f7ac89769aa89c179d07ed69d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma	-	-	-	-	-	-	-	Unassigned	-
3469dd8b80a2f17d7529b705b963296e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Poaceascoma;s__Poaceascoma_sp	-	-	-	-	-	-	-	Unassigned	-
830eb9ae66b055d5d39d74a8e2ca177c	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
e24e5837ad3fefe7c4e4656420c5e25e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps	-	-	-	-	-	-	-	Unassigned	-
cdc0be441444e40519933f5a6dd2d1c9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Phyllachora;s__Phyllachora_cynodontis	-	-	-	-	-	-	-	Unassigned	-
efc78b3ff16bb11040de5c54e361047d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
245abb5a07b1766aa47fdf5c9eb1fbc0	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
8e58279723a5852433f57232ce4f2fcb	k__Fungi;p__Ascomycota;c__Lecanoromycetes	-	-	-	-	-	-	-	Unassigned	-
c70ef8d64b270c255b0c725aa9c0026b	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7c6aa33b0dd5a6bcd67cd76405011dba	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
0f2d8c2f8eff2f9f25818414fe278411	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
4f8363e895bad8715cd66f49c035d63d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
11e481634607681d99a0e5c4c41eb32e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
1b10054e0a2cafa311e9f37dc0be28fe	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
6822893fb4ba355d93148d37e1b709fd	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
8e4d8fca43a99d4098ebe44b166634d4	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
a068f35925a7077f80ecf6015a6c6559	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d9f5d28be5ef31060f51fec1995afa39	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	-	-	-	-	-	-	-	Unassigned	-
4e457d523cd0f2f7737c3d04939ba9f1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
6990a7a94a656862fb4a705707a4ae18	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
bad5669b6358cffd8b5a9eb2b483271d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;g__Neopestalotiopsis;s__Neopestalotiopsis_musae	-	-	-	-	-	-	-	Unassigned	-
6b5920367e44f2803afba7092264ff48	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
ae75656b0b581b1a284717a1f54b54f8	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3f753dc375dfc1a04164964625c7d845	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
d7c18d0256da936d1d57611dcde42f5c	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8493c5d788b05750367aa4d8cca5485f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales	-	-	-	-	-	-	-	Unassigned	-
1818fa68251074c38f24260a7cb84d14	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d881788f2d22bcccf3b33f9d7b0be372	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3d88934e6163231fd859c99734c3365c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Hymenopleella	-	-	-	-	-	-	-	Unassigned	-
0b03bdc53408dcc48850054e4c9b8f27	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5d290e88b65655c7da9ba8fa608d2405	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
c46341cff65b576fa7bd2a71a46054e2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
95f59536efb6e4f4a8226f33208b4862	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
0654de0516fcc9c308145724cdc3d8ab	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
65ffb7511c021de8a04fd3c2a16ccb1d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8b30a9313cc31ec67b2439ed6c85ddcb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
421d32680c68d25100e4e972be21e5d2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d597fbca008e5c147c033834f1b8b2d8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
18731c2b4f58ad3d843b053def100519	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
6628903b23f9d5acf118ba1310755f49	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
eff51bef668fcb652dc499fe9091fc74	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
495c35d8973e90651f9be095831e4b7c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_salinarum	-	-	-	-	-	-	-	Unassigned	-
4d20f219b0c55ad38d0cec1f0785b098	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_cucurbitae	-	-	-	-	-	-	-	Unassigned	-
667d7653e869d9a3a8e13ce499cc373e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8887ed642a67788afdd846cf56fcd3c4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora	-	-	-	-	-	-	-	Unassigned	-
ca2f8138fdc2879790d00c6fd9b52195	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis	-	-	-	-	-	-	-	Unassigned	-
80932d12bdf4504e4798886faa54ca07	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
1c68390cca4c586d6dde4723325adb63	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
38db6c5d1d0e5f77d63b8cf8af8ea686	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
075ea4e8b8d34fed0295cd78426c0ad2	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
0b1efcc4905edd928156f41bcfa1131d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae	-	-	-	-	-	-	-	Unassigned	-
10b4eb2d7072c8098ee3084cfcb5771c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_nepalense	-	-	-	-	-	-	-	Unassigned	-
94c1eeb7e348a1a7da61d71984afbf52	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malasseziaceae_gen_Incertae_sedis;s__Malasseziaceae_sp	-	-	-	-	-	-	-	Unassigned	-
5abb51c8e1850c7b045a5f4935deaa54	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
202de4f453a0ab05098b2c76fd15ae96	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
59adc6ddcbd0e4d1a76c56032fe07c47	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
2b60d1e45da051dd94fb67841ad1621e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
70f550c5de4871ff749b315f11b74259	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
f86e76305a63240ffc55b293e5cd74f4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_carneum	-	-	-	-	-	-	-	Unassigned	-
e9ced577765b077e6a6a93297cbe51b5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
ba9f2c8cd601bdaf79b2cf76013cb828	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis	-	-	-	-	-	-	-	Unassigned	-
097491c7c35f265731bae6acb2e6b784	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
80173fc02c7a7a6d167b26c9cfdbbe3e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
126cf74a1afb2ccd8bddfe35c6c1759f	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
895b5745929d576ae448eee7f90049a4	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;g__Erythrobasidiales_gen_Incertae_sedis;s__Erythrobasidiales_sp	-	-	-	-	-	-	-	Unassigned	-
9b66615fcd34061e66103cff500407c1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8e11d1978768761864515461193c00d7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae	-	-	-	-	-	-	-	Unassigned	-
e8e7fdfcb0027c1a4a2be5824696656b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria;s__Genolevuria_sp	-	-	-	-	-	-	-	Unassigned	-
cde62e4d2ae0a714ed2dda86247ef90e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_mangalensis	-	-	-	-	-	-	-	Unassigned	-
38569ef5a18f2ed2f7f5f1458a95d760	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
74d4d3a72ba5d3765c8dac2969b2dc58	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Xenomyrothecium;s__Xenomyrothecium_tongaense	-	-	-	-	-	-	-	Unassigned	-
6767ef3ebe306f8cedc35ed44217c053	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	-	-	-	-	-	-	-	Unassigned	-
a8777bb3fed3a8380069777fb7d17406	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
57bdbe340f95389cc0cae51dd45e7893	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d80808361f56126774e869acf98f0301	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_halophilicus	-	-	-	-	-	-	-	Unassigned	-
7c9e948448ab44be15cbd9ceed723827	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	-	-	-	-	-	-	-	Unassigned	-
050aee2adc8aeb588fde1b1b5efc9b3a	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
0a324e03983c97a38fd5512d80541938	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Kurtzmaniella;s__Kurtzmaniella_quercitrusa	-	-	-	-	-	-	-	Unassigned	-
ead8deb4a8053e5db28eecd2322f857a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Crassiparies;s__Crassiparies_quadrisporus	-	-	-	-	-	-	-	Unassigned	-
f36cfe050dbda30aae56f929ed191aa5	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pezizales_gen_Incertae_sedis;s__Pezizales_sp	-	-	-	-	-	-	-	Unassigned	-
947d8d97ea50120636055aa0b1679085	k__Fungi;p__Ascomycota;c__Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
834314a888133f707b06de51342c09fb	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pezizales_gen_Incertae_sedis;s__Pezizales_sp	-	-	-	-	-	-	-	Unassigned	-
87a663c7a175910103924ad07c720b8b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania_humilis	-	-	-	-	-	-	-	Unassigned	-
c8b9215ac6d308115015a9a3bab79c07	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Calloriaceae_gen_Incertae_sedis;s__Calloriaceae_sp	-	-	-	-	-	-	-	Unassigned	-
69b7eed652988dde25b46a20775c97a3	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
741f2b5ba6fd1632a8663e4dfb751243	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
6f7fb27bb4e1b505e1285bb9186a67a8	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
a694ab72ad0652b8f48f48a012eadf76	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3b1d5dc6e3a0986b2ec1313ca16f1943	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5f1da8ca631b100a60f58c874407e487	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
87dac7c3740a701c9ae072a5d3608afb	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	-	-	-	-	-	-	-	Unassigned	-
6cf7a4c682e33c51e97a9a497efacc6d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
ca2c5086a2cf029ab88f73704395c2b0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Wiesneriomycetaceae;g__Spissiomyces;s__Spissiomyces_sp	-	-	-	-	-	-	-	Unassigned	-
7b5ee2a6d934bbe40a5ad93a3cfdd37e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
83ff21616a8ebb01c977b4034d8a0959	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae	-	-	-	-	-	-	-	Unassigned	-
e8553fffaa206cc40f602fc7ff5f66db	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_brachysporum	-	-	-	-	-	-	-	Unassigned	-
733f9828072efca399b38123435497a7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
e9b6f9cf3ada439ec0c83f050b6df19d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
43e12bc3839965b823ff2bb46b308376	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7ee359e1354f758c02764f01d61bff36	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_brachysporum	-	-	-	-	-	-	-	Unassigned	-
fd62dcd0dc9bf048647b32c1ff7ce381	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
95e73f6630c58ab9ce74ef620f52046a	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
068905ccfefec48061cbd2b610287e06	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
86006db8ecc4f9978530e7ce8a2ce607	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7f16d078970af5afca49b888cdfa2a79	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d693e11992cd98cc9f486200855b3e9b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Starmerella;s__Starmerella_etchellsii	-	-	-	-	-	-	-	Unassigned	-
1626f79b20a0e94a140162cdb385ca98	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7d87a539fe3a86e7c752e7006b2fbd07	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
0ad00a798bf1ed57cadf3db41c3ddb52	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
a1a1adef84ae124636538f0bf62cdc5f	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7f1b1d06e1fe7ade17c983b08c13db64	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
cbc52a642f7a73455b19e1488c640e7d	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Microbotryozyma;s__Microbotryozyma_collariae	-	-	-	-	-	-	-	Unassigned	-
84d3a7c68fb1e9962ae056066b4f4018	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
61c6e1bdec6dda2a136384aba47cee3b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neomassarinaceae;g__Neomassarina;s__Neomassarina_thailandica	-	-	-	-	-	-	-	Unassigned	-
11ea8bec32cd9d2c9bedb24f2e56d4ff	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malasseziaceae_gen_Incertae_sedis;s__Malasseziaceae_sp	-	-	-	-	-	-	-	Unassigned	-
5a25420444dfd22a560439c3859761bc	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d934c6d003bd614142894d0cb0c46e8d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	-	-	-	-	-	-	-	Unassigned	-
db8c54113b65a52160ec408cad1e9eb9	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d7dcab7a04bad15062c8176e4b032ad0	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
8722e28342efd0cb1555a76cd79c3e54	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
9725b63c660347869ec133adb50f9110	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5901e32a94843f7dd53f086b6dc5ef0a	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania_humilis	-	-	-	-	-	-	-	Unassigned	-
71618e25de1df5b8953c189fd0227a21	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
bcddf2a401514ff5b41a3d68737dc575	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_diffluens	-	-	-	-	-	-	-	Unassigned	-
abada324adaa4e2e5af2c008a6188e4a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
eae74bc83d0179cd319c03b4b879753a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Dimorphiseta;s__Dimorphiseta_terrestris	-	-	-	-	-	-	-	Unassigned	-
41b1fb588413a52f010c8c674e07826a	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes	-	-	-	-	-	-	-	Unassigned	-
afc0d1d5daa4f76c8a26b1fe7784f96f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	-	-	-	-	-	-	-	Unassigned	-
a88e9acefe673dd5241f133c00cb8e21	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	-	-	-	-	-	-	-	Unassigned	-
f164fb23ca25e05adfa3d8c18b0d742b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp	-	-	-	-	-	-	-	Unassigned	-
02a42e3f961165f103d7699e863993da	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	-	-	-	-	-	-	-	Unassigned	-
3a8f64e146e5a0f618c347772480ada2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
4ec2430985b957e7d11c08231247e408	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Goffeauzyma;s__Goffeauzyma_sp	-	-	-	-	-	-	-	Unassigned	-
76198e67f8f6e002131c1fd841b16c92	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
94efccc5836b2dffc4f08b60eec12102	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
