Feature ID	Taxon	Confidence
0ffef92dde10fce10e64ef11c4d76aad	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9954501632438613
793ab1590d81251f8af21b9bf7ed2270	Unassigned	0.5569444696177566
b62950f5068078592cd73376eefc8850	Unassigned	0.5718843761404542
6eff06ca88be9119e4482f563b67ba2d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9955844750397538
771b1dbc38d665ae96369f4b1ed98ddb	Unassigned	0.5133018108175088
33a04cb0f4bc57a56cd0b1fc28281a94	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata	0.7477615598315367
1cc4cdb82ca8303a9c0b2a3d7b2d0756	Unassigned	0.43465327473259974
6a4d2e3790ba4f9c758e87e5e96bb1c6	Unassigned	0.47334543168187315
497aadc4280ea1268a0fb0a3fbc7e969	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum	0.9985723782011029
a3dac9ff80cb7acaf80b4352e8a2b16a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosulcatispora;s__Neosulcatispora_strelitziae	0.9167624660133049
4b81da4741c5a999583920f39ea69af7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_brevisporum	0.9854072617758619
8a3e4e68f09cb5c7d12c7d97e608258a	Unassigned	0.5033232581128539
e2f62a49e41ef06d2be2e8faa9824a35	Unassigned	0.6211316427528901
04d99b74519bcc1b9260ebd10f87fe57	Unassigned	0.6068776941342098
3f5f2902c2af6d8accd432aa4c47d054	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_citrinum	0.9999996126174335
4492d4bebe41a6220470a8bb05d2ae5c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.9200006998577235
37becab353ccffe6702fb84908c61e6a	Unassigned	0.5185541417674417
b14822141b4a39dbae58f9e8a63d74be	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.9680628360760165
66b97542c4bb334d68683bb93332efff	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Edenia;s__Edenia_gomezpompae	0.9999977759866572
32b0107b94e4159c75e0c6964eea98de	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_fuscum	0.9999838366724436
c1ecbea9fbe93678e191f642628555e5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae	0.999999999010593
