sample_id,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
AH2P3-1,CN,AH2,AH2P3,31.888,117.478,6.822050288,0,0.333333333,6,127.6,18,3.33,2.1941,3.5138,0.2461,5.954,224.2369021,36.31396209,0.070038135,27,7.793346271,0.033,3.92,38.84,9.9207,27.37407514,8.07,8.651551313,0.18,2.35,12.9881,20.631625,4.8545,26.40856457,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-2,CN,AH2,AH2P3,31.888,117.478,6.451572256,0,1,0,27,8,2.85,1.1693,1.1353,0,2.3046,249.9324324,23.7822602,0,15,4.298058618,0.033,3.36,37.15,11.0402,20.72346127,8.25,6.764607679,0.15,1.56,10.6257,14.5635,13.349875,51.75662026,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-3,CN,AH2,AH2P3,31.888,117.478,0.763252101,0,1,0,28.2,8,2.93,1.1927,1.1378,0,2.3305,216.9758065,24.78467217,0,8,7.218301028,0.035,4.88,39.11,8.0122,22.66406568,7.79,7.201416672,0.17,2.09,11.9879,14.5635,3.640875,18.72733557,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-4,CN,AH2,AH2P3,31.888,117.478,0.782064365,0,1,0,27.5,7,2.82,1.1501,1.1961,0,2.3462,289.4736842,22.99138868,0,24,4.196204082,0.037,3.16,38.34,12.129,15.54943094,8.28,6.589664842,0.08,0.9,10.6384,16.99075,7.28175,16.42296687,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-5,CN,AH2,AH2P3,31.888,117.478,0.9021019,0,1.666666667,0,32,11,2.03,1.202,1.2843,0,2.4863,237.8723404,24.91629682,0,1,5.74212894,0.035,3.47,40.25,11.6127,12.46666713,8.16,7.141428286,0.13,1.47,10.9579,18.204375,12.13625,12.58235238,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-6,CN,AH2,AH2P3,31.888,117.478,1.41508011,0,2,0,38.7,9,3.57,1.1761,1.2213,0,2.3974,331.6788321,31.68754606,0,6,8.161770476,NA,3.72,37.32,10.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-7,CN,AH2,AH2P3,31.888,117.478,3.642394928,0,1,1,53.2,9,3.63,1.4306,1.4416,0.0098,2.882,281.1049724,36.90344062,0.006798002,64,5.745129035,NA,3.69,36.06,9.7787,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-8,CN,AH2,AH2P3,31.888,117.478,1.061336164,0,1,0,40.5,8,3.23,1.2545,1.2482,0,2.5027,285.8860759,32.44672328,0,15,5.663450755,NA,4,38.97,9.7363,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-9,CN,AH2,AH2P3,31.888,117.478,0.805892305,0,1.333333333,0,29.7,9,2.19,1.1897,1.1616,0,2.3513,242.3376623,25.56818182,0,7,6.036840286,NA,3.64,38.26,10.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH2P3-10,CN,AH2,AH2P3,31.888,117.478,0.704625648,0,1,1,34.2,9,2.71,1.2582,1.2077,0.0841,2.55,NA,28.31829097,0.069636499,57,7.822190282,NA,3.14,37.74,12.0186,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88749999,9.30833328,26.98067673,930.4449769,33.29999924,-1.200000048,34.49999928,27.03333346,4.166666582,27.03333346,4.166666582,1103,186,27,55.66880908,495,104,495,104
AH3P1-1,CN,AH3,AH3P1,32.655,116.627,7.38987899,0,1,0,45.7,9,2.9,1.291,1.3172,0,2.6082,268.3141762,34.69480717,0,3,6.282178492,0.033,3.31,41.93,12.6662,12.77821091,6.78,7.321618743,0.19,2.44,12.7458,10.922625,13.349875,45.99569851,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-2,CN,AH3,AH3P1,32.655,116.627,0.620245913,0,1,2,35.2,8,3.46,1.4529,1.3831,0.0117,2.8477,239.4387755,25.45007592,0.008459258,13,NA,0.033,4.32,40.72,9.4356,13.62248949,7.18,7.445881643,0.16,1.77,11.1042,20.631625,7.28175,19.11139702,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-3,CN,AH3,AH3P1,32.655,116.627,2.493277659,0,1,0,53.9,16,1.99,1.2157,1.4277,0,2.6434,308.8271605,37.75302935,0,58,6.100543581,0.035,2.91,40.79,14.0271,12.62077295,6.94,7.24317817,0.18,2.26,12.2952,14.5635,7.28175,51.37255881,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-4,CN,AH3,AH3P1,32.655,116.627,2.685419824,0,1,5,27.9,10,2.69,1.2998,1.1803,0.0456,2.5257,269.2248062,23.63805812,0.038634246,7,6.945474547,0.032,2.77,38.35,13.8213,17.48915586,6.94,7.341439369,0.19,2.24,11.8745,15.777125,4.8545,47.91600576,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-5,CN,AH3,AH3P1,32.655,116.627,0.399442495,0,1,0,53.7,18,1.9,1.229,1.4389,0,2.6679,268.1415929,37.32017513,0,29,6.843281156,0.031,4.51,37.31,8.2771,12.56214591,6.88,7.929369751,0.2,2.53,12.3584,20.631625,4.8545,95.15556409,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-6,CN,AH3,AH3P1,32.655,116.627,0.733865925,0,1.333333333,8,72.2,15,2.75,1.4569,2.6096,0.4425,4.509,226.2650602,27.66707541,0.169566217,13,5.462979918,NA,3.94,37.83,9.5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-7,CN,AH3,AH3P1,32.655,116.627,0.5728749,0,1,0,54,14,3.05,1.2064,1.8939,0,3.1003,242.2164948,28.51259306,0,12,6.816919492,NA,3.52,39.04,11.0768,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-8,CN,AH3,AH3P1,32.655,116.627,0.898409715,0,1,0,48.4,12,3.19,1.3267,1.5856,0,2.9123,221.7064846,30.5247225,0,22,5.084042363,NA,4.11,39.37,9.5732,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-9,CN,AH3,AH3P1,32.655,116.627,0.773007092,0,1,0,45.7,8,3.01,1.3607,1.2956,0,2.6563,238.4705882,35.27323248,0,0,5.475563764,NA,3.9,37.15,9.5257,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P1-10,CN,AH3,AH3P1,32.655,116.627,1.511838301,0,1,1,68,10,5.1,1.8092,2.1976,0.1114,4.1182,165.0406504,30.94284674,0.050691664,17,5.91952584,NA,3.85,39.42,10.2311,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-1,CN,AH3,AH3P2,32.655,116.627,0.846496796,0,1.666666667,1,38.2,13,2.42,1.3733,2.8481,0,4.2214,152.9357798,13.41245041,0,126,4.224562606,0.035,2.38,37.44,15.7034,13.42246583,8.32,7.148071945,0.12,2.17,17.6982,20.631625,6.068125,30.24917907,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-2,CN,AH3,AH3P2,32.655,116.627,1.659588281,0,1,0,46.6,12,3.63,1.0472,1.3034,0,2.3506,307.8333333,35.75264692,0,10,6.501895132,0.036,2.6,38.68,14.8535,14.06269432,7.34,7.913477537,0.15,2.26,14.6248,10.922625,9.709,34.85791647,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-3,CN,AH3,AH3P2,32.655,116.627,4.761625941,0,1,1,46.4,12,2.34,1.1481,1.3467,0,2.4948,174.4623656,34.45459271,0,128,6.701130158,0.032,2.95,38.87,13.1879,14.93180961,7.38,7.884501286,0.12,2.04,16.3351,8.495375,4.8545,41.00289966,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-4,CN,AH3,AH3P2,32.655,116.627,1.057943929,0,1,1,29.9,9,2.69,1.3374,2.5113,0,3.8487,119.2276423,11.90618405,0,24,4.709384493,0.035,3.22,39.35,12.2268,16.40259905,8.16,7.090594652,0.13,1.96,15.0854,14.5635,21.84525,46.37975996,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-5,CN,AH3,AH3P2,32.655,116.627,2.735628631,0,1,1,29.7,9,3.05,1.0917,1.102,0,2.1937,284.9171271,26.95099819,0,11,4.7059781,0.03,2.74,37.39,13.6619,10.12784742,8.47,7.462884411,0.14,2.1,14.9791,15.777125,9.709,49.83631301,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-6,CN,AH3,AH3P2,32.655,116.627,5.818615539,0,1,2,40.8,12,2.75,1.2764,1.3912,0.0127,2.6803,274.6236559,29.32719954,0.00912881,49,4.559070026,NA,3.1,38.85,12.5238,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-7,CN,AH3,AH3P2,32.655,116.627,0.710380282,0,1,1,39.1,13,2.43,1.1918,1.4736,0,2.6654,164.8333333,26.53365907,0,63,6.100053273,NA,3.97,37.94,9.5651,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-8,CN,AH3,AH3P2,32.655,116.627,0.703749714,0,1,1,48.8,15,2.76,1.2201,1.1276,0.0178,2.3655,361.0596026,43.27775807,0.01578574,10,4.799680512,NA,2.7,36.68,13.5954,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-9,CN,AH3,AH3P2,32.655,116.627,0.920252548,0,1,5,31.2,11,2.79,1.3514,1.5497,0,2.9011,164.2639594,20.13292895,0,97,4.359753239,NA,2.5,37.49,15.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P2-10,CN,AH3,AH3P2,32.655,116.627,NA,NA,1,NA,NA,NA,NA,1.2878,1.2516,0,2.5394,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-1,CN,AH3,AH3P3,32.655,116.627,2.073260929,0,1,0,139.2,18,2.76,1.5017,1.5769,0.1572,3.2358,281.3402062,88.27446255,0.099689264,4,7.026124931,0.038,2.87,36.86,12.8417,17.16395973,8.16,8.185125303,0.15,1.65,11.1079,12.13625,6.068125,19.11139702,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-2,CN,AH3,AH3P3,32.655,116.627,1.203608391,0,1.333333333,0,48.9,10,2.54,1.4717,1.9361,0,3.4078,15.70159858,25.25695987,0,2,5.021218718,0.037,2.64,36.06,13.6829,13.67276397,8.1,8.899052597,0.21,2.07,9.9294,12.13625,6.068125,11.43016803,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-3,CN,AH3,AH3P3,32.655,116.627,0.727745668,0,2,0,32.1,11,2.7,1.4802,1.6315,0.12,3.2317,215.6428571,19.67514557,0.073551946,1,5.916623258,0.033,2.96,37.16,12.5596,11.62453759,8.35,7.46860542,0.11,1.18,10.7352,16.99075,7.28175,21.03170427,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-4,CN,AH3,AH3P3,32.655,116.627,0.696508196,0,1,0,109.5,18,2.54,1.3515,1.3103,0,2.6618,355.9615385,83.5686484,0,19,6.348043704,0.034,2.13,34.95,16.3864,14.42901914,8.02,8.690789474,0.14,1.74,12.2276,14.5635,12.13625,27.17668747,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-5,CN,AH3,AH3P3,32.655,116.627,0.806916456,0,1,0,31,12,1.97,1.3256,1.3037,0.0044,2.6337,113.6727273,23.77847664,0.00337501,93,4.313024909,0.034,2.7,36.35,13.4676,12.91565114,7.79,7.712367169,0.12,1.25,9.971,12.13625,9.709,12.96641383,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-6,CN,AH3,AH3P3,32.655,116.627,1.805105167,0,1,2,47.3,10,2.44,1.7429,1.4861,0.1812,3.4102,162.3371648,31.82827535,0.121929884,146,5.119462011,NA,3.14,37.21,11.8515,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-7,CN,AH3,AH3P3,32.655,116.627,0.976877578,0,1.666666667,0,57.3,13,1.82,1.4173,1.364,0.1365,2.9178,310,42.00879765,0.100073314,57,7.216152245,NA,2.87,38.82,13.5373,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-8,CN,AH3,AH3P3,32.655,116.627,1.099732739,0,1,2,22.3,8,1.83,1.5755,1.8141,0.1973,3.5869,70.35714286,12.29259688,0.108759164,88,5.662435254,NA,2.87,39.75,13.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-9,CN,AH3,AH3P3,32.655,116.627,3.543732875,0,1.666666667,0,45,10,2.41,1.9228,1.3477,0.9231,4.1936,222.9411765,33.39022038,0.684944721,14,5.314983635,NA,2.62,38.73,14.7662,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
AH3P3-10,CN,AH3,AH3P3,32.655,116.627,2.313629961,0,1,0,26.8,7,2.89,NA,NA,0,NA,NA,NA,NA,6,6.769982382,NA,3.24,39.25,12.1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.575,9.516666902,27.03598438,939.7835824,32.90000153,-2.299999952,35.20000148,26.86666648,3.583333228,26.86666648,3.583333228,875,185,20,64.5253321,415,75,415,75
SD1P1-1,CN,SD1,SD1P1,34.372,117.247,0.577318624,0,1,0,39.4,7,2.81,1.2241,1.2222,0,2.4463,386.6060606,32.23694976,0,4,8.012951869,0.034,4.01,38.02,9.4713,25.57269582,8.33,11.05524314,0.14,3.05,22.2239,12.13625,21.84525,57.13348056,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-2,CN,SD1,SD1P1,34.372,117.247,0.987560979,0,1,0,43.5,9,2.91,1.1991,1.1841,0,2.3832,374.1791045,36.7367621,0,9,7.397094724,0.032,3.46,36.73,10.6216,21.88857489,8.31,7.836045811,0.11,2.73,25.7307,12.13625,12.13625,156.6053961,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-3,CN,SD1,SD1P1,34.372,117.247,0.469285337,0,1,0,27.8,7,3.05,1.1311,1.1476,0.0326,2.3113,351.7164179,24.22446846,0.02840711,11,9.127870319,0.033,3.31,36.37,10.9845,28.45277094,7.88,11.35905276,0.1,3.33,32.7948,14.5635,9.709,110.5180221,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-4,CN,SD1,SD1P1,34.372,117.247,0.64105572,0,1,0,38.3,13,2.87,1.2404,1.3184,0,2.5588,281.292517,29.05036408,0,0,8.94607434,0.034,3.49,36.43,10.4361,23.66309956,8.17,8.663661673,0.1,2.65,27.3466,15.777125,14.5635,117.0470667,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-5,CN,SD1,SD1P1,34.372,117.247,0.635482343,0,1,0,56.3,11,3.03,1.3339,1.4243,0,2.7582,319.0797546,39.52818929,0,42,7.218322516,0.031,3.67,36.46,9.9301,27.09940902,8.4,8.353221957,0.11,2.4,21.8977,8.495375,9.709,103.9889774,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-6,CN,SD1,SD1P1,34.372,117.247,1.524091219,0,1,0,30.6,11,3.16,1.2243,1.2578,0,2.4821,269.109589,24.32819208,0,11,6.14838943,NA,3.43,36.04,10.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-7,CN,SD1,SD1P1,34.372,117.247,1.092500442,0,1,0,38.7,8,3.25,1.1516,1.2233,0,2.3749,316.3535912,31.63573939,0,7,6.47405946,NA,3.49,35.29,10.1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-8,CN,SD1,SD1P1,34.372,117.247,3.231896831,0,1.333333333,0,49.1,10,3.2,1.2629,1.355,0,2.6179,311.1386139,36.23616236,0,0,6.698869121,NA,3.51,37.28,10.6232,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-9,CN,SD1,SD1P1,34.372,117.247,0.275008863,0,1,1,43.1,11,2.75,1.3132,1.3836,0.007,2.7038,326.1111111,31.15062157,0.005059266,15,8.763486084,NA,3.41,37.82,11.1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P1-10,CN,SD1,SD1P1,34.372,117.247,0.813201464,0,1,0,60.6,10,3.25,1.3579,1.5817,0,2.9396,292.7272727,38.31320731,0,0,8.628364193,NA,4.4,38.53,8.7594,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-1,CN,SD1,SD1P2,34.372,117.247,0.536038915,0,1,0,44,13,3.13,1.1091,1.2825,0,2.3916,339.9275362,34.3079922,0,9,8.13568678,0.031,3.74,38.18,10.2169,22.55909937,8.59,8.299337925,0.35,5.44,15.5023,10.922625,7.28175,17.19108977,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-2,CN,SD1,SD1P2,34.372,117.247,0.597364366,0,1,0,51.8,15,2.4,1.3031,1.5805,0,2.8836,278.25,32.77443847,0,22,6.548018707,0.035,3.11,38.1,12.2544,20.25683835,8.54,5.303941216,0.21,4.04,19.1825,12.13625,13.349875,22.95201152,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-3,CN,SD1,SD1P2,34.372,117.247,1.088537811,0,1,0,51.5,10,3.65,1.2355,1.378,0,2.6135,344.2962963,37.37300435,0,19,6.057030045,0.037,3.43,35.11,10.2387,20.89474574,8.73,5.859401278,0.31,4.03,13.0697,8.495375,4.8545,24.87231877,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-4,CN,SD1,SD1P2,34.372,117.247,0.695510913,0,1,0,47.5,11,2.92,1.333,1.5339,0,2.8669,306.9285714,30.96681661,0,34,5.30439851,0.036,2.74,33.7,12.3037,22.72228544,8.82,5.820660724,0.27,4.38,16.2823,14.5635,3.640875,16.03890542,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-5,CN,SD1,SD1P2,34.372,117.247,0.624846432,0,1,0,31.5,5,3.68,1.1091,1.1186,0,2.2277,371.1111111,28.16020025,0,8,6.574290234,0.034,4.29,39.53,9.2194,23.83237562,8.75,5.465131666,0.22,3.95,17.9813,18.204375,3.640875,17.95921267,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-6,CN,SD1,SD1P2,34.372,117.247,0.413784031,0,1.333333333,0,33.5,9,3.18,1.199,1.2298,0,2.4288,318.0232558,27.24020166,0,13,7.315623015,NA,3.94,35.27,8.9544,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-7,CN,SD1,SD1P2,34.372,117.247,0.58051074,0,1.666666667,0,35.1,7,3.11,1.1695,1.1552,0,2.3247,320.6382979,30.38434903,0,45,5.232588061,NA,3.49,37.92,10.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-8,CN,SD1,SD1P2,34.372,117.247,0.67390319,0,1.666666667,3,50.1,9,4.8,1.2015,1.2912,0.0099,2.5026,342,38.80111524,0.007667286,2,7.243280636,NA,3.83,34.93,9.1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-9,CN,SD1,SD1P2,34.372,117.247,1.154905316,0,1.333333333,0,28.5,9,2.49,1.1106,1.1338,0,2.2444,273.203125,25.13670841,0,31,4.747188908,NA,4.32,37.58,8.6915,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
SD1P2-10,CN,SD1,SD1P2,34.372,117.247,3.731641225,0,1,0,58.6,11,3.23,1.417,1.5594,0,2.9764,259.0277778,37.57855585,0,2,4.689628803,NA,3.39,35.65,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49
