sample_id,richness,shannon,evenness,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,cluster,Pathotroph,Pathotroph-Saprotroph,Pathotroph-Saprotroph-Symbiotroph,Pathotroph-Symbiotroph,Saprotroph,Saprotroph-Symbiotroph,Symbiotroph,Unknowntroph,compartment,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area,cpc1,cpc2,cpc3,dbMEM.1,dbMEM.2,dbMEM.3,dbMEM.4,dbMEM.5,dbMEM.6,dbMEM.7,dbMEM.8,dbMEM.9,dbMEM.10,dbMEM.11,dbMEM.12,dbMEM.13,gamma_richness,cluster_n
S8P3-2,105,0.5075943493466342,0.109067183894133,AR,S8,S8P3,25.136,58.243,2.420442287,0,2,4,45,11,4.57,1.6845,2.1902,0.3359,4.2106,130.5030181,20.54606885,0.153364989,0,3.131926071,0.031,2.73,33.38,12.2085,26.06310014,7.9,3.700440529,0.08,0.47,5.8356,7.28175,7.28175,14.11859818,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4,28,10,15,10,18,0,2,22,AR-North,43,28,12,0.2807570977917981,0.09306742640075974,0.16206896551724134,0.016129322859161323,0.004630725332336682,0.037548564140190595,2.1182018865864367,-1.3682088619242785,-3.372868861470282,-0.5486867615617668,-0.9175550543926365,-1.6608771833190732,1.3817160303011586,1.4699905713775985,0,0,0,0,0,0,0,0,1602,63
S8P3-3,64,2.9088933494390394,0.6994410016184315,AR,S8,S8P3,25.136,58.243,36.46430954,0,2,0,31,7,3.49,1.2954,1.2643,0,2.5597,314.5061728,24.51949695,0,0,2.559777947,0.035,2.22,31.56,14.2323,17.54385965,7.53,2.40393961,0.04,0.21,5.1222,8.495375,0.6068125,4.13300048,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4,14,9,8,5,17,0,1,10,AR-North,23.666666666666668,24.166666666666668,6.166666666666666,0.09779179810725554,0.07122507122507124,0.041379310344827544,0.006379536599040921,0.012078494578231853,0.006044436982173578,2.1182018865864367,-1.3682088619242785,-3.372868861470282,-0.5486867615617668,-0.917555054392637,-1.6608771833190732,1.3817160303011586,1.4699905713775974,0,0,0,0,0,0,0,0,1602,63
S8P3-4,102,1.3943503892671893,0.3014829374266176,AR,S8,S8P3,25.136,58.243,2.079443765,0,2.666666667,4,48,10,8.08,1.9394,2.4556,0.9686,5.3636,459.2857143,19.54715752,0.394445349,1,2.457832306,0.034,2.44,31.48,12.9186,21.89781022,6.19,4.449586777,0.11,0.77,7.0092,20.631625,0.3640875,21.03170427,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4,34,9,16,7,15,0,3,18,AR-North,47.333333333333336,24.833333333333332,11.833333333333332,0.3217665615141956,0.07502374169040836,0.15862068965517237,0.020945372703872273,0.0027059463935659735,0.037706435584015756,2.1182018865864367,-1.3682088619242785,-3.372868861470282,-0.5486867615617671,-0.9175550543926367,-1.6608771833190732,1.381716030301159,1.4699905713775974,0,0,0,0,0,0,0,0,1602,63
S8P3-5,113,0.34123901293146336,0.0721834184157142,AR,S8,S8P3,25.136,58.243,9.394066026,0,3.333333333,3,42,12,5.1,1.5973,2.0811,0.2847,3.9631,212.8113879,20.18163471,0.136802652,0,3.072092845,0.033,1.67,44.55,26.6824,29.27289896,6.94,10.34731324,NA,NA,7.4403,19.418,8.495375,158.9097648,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4,36,10,14,10,20,1,2,20,AR-North,50.666666666666664,30.166666666666668,12.166666666666666,0.3533123028391167,0.10541310541310543,0.16551724137931031,0.026014182635237557,0.007339400983893674,0.04900435540901367,2.1182018865864367,-1.3682088619242785,-3.372868861470282,-0.548686761561767,-0.9175550543926367,-1.6608771833190732,1.381716030301159,1.4699905713775978,0,0,0,0,0,0,0,0,1602,63
S9P1-1,88,1.6093666022336435,0.3594472939872406,AR,S9,S9P1,27.418,58.849,1.46466979,0,3,2,42,9,6.76,1.2028,1.5847,0.0146,2.8021,144.9657534,26.50343914,0.0092131,7,7.264872622,0.036,3.19,28.5,8.9273,32.64417845,7.68,5.143233454,0.1,1.05,10.154,14.5635,0.6068125,21.03170427,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,24,7,11,9,14,0,6,17,AR-North,35.666666666666664,21.166666666666668,14.166666666666666,0.21135646687697157,0.05413105413105415,0.20689655172413787,0.0032483346560726184,-0.004747898234813445,0.028738793637774054,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.2939240525536837,-1.282254683516447,-0.28041046032260386,-0.8236527919711129,0,0,0,0,0,0,0,0,1602,63
S9P1-2,140,2.1610525970397934,0.43731464404474385,AR,S9,S9P1,27.418,58.849,3.296337403,0,2.333333333,1,61,14,5.59,1.6004,2.3471,0.0139,3.9614,267.4742268,25.98951898,0.005922202,34,4.084974543,0.036,1.63,28.74,17.671,14.83312732,7.77,2.609383237,0.1,0.86,8.7451,6.068125,1.213625,14.11859818,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,36,20,16,15,20,0,3,30,AR-North,58.833333333333336,35.333333333333336,15.833333333333332,0.4305993690851735,0.1348528015194682,0.2413793103448275,0.02564001096176406,0.006473749663614783,0.08424521326553891,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.293924052553684,-1.2822546835164472,-0.2804104603226041,-0.8236527919711131,0,0,0,0,0,0,0,0,1602,63
S9P1-3,185,2.369361555460315,0.4538697427631317,AR,S9,S9P1,27.418,58.849,2.60109445,0,2,1,35,9,6.1,1.3836,1.5877,0.1332,3.1045,196.7036011,22.04446684,0.083894942,2,5.39020279,0.033,2.86,31.4,10.9612,19.7461213,7.83,2.093612482,0.04,0.57,14.5692,7.28175,0.3640875,8.741737878,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,40,23,20,30,31,0,5,36,AR-North,73.16666666666667,49.166666666666664,26.666666666666668,0.5662460567823344,0.21367521367521364,0.46551724137931033,0.015015800593660167,4.7861192705064576e-4,0.20960393167027863,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.2939240525536837,-1.282254683516447,-0.280410460322604,-0.8236527919711123,0,0,0,0,0,0,0,0,1602,63
S9P1-4,95,3.340995389696166,0.7336595760545284,AR,S9,S9P1,27.418,58.849,1.055338298,0,1,0,29,10,3.67,1.1692,1.4135,0,2.5827,253.1343284,20.51644853,0,0,7.568821339,0.033,1.8,29.1,16.1613,14.47527141,7.89,2.333800093,0.03,0.33,11.1271,3.640875,2.42725,11.43016803,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,27,12,10,10,10,1,4,21,AR-North,41.333333333333336,19.833333333333332,12.833333333333334,0.26498422712933756,0.04653371320037987,0.17931034482758618,0.009964085112715291,-0.0022610511587190935,0.029526741809643906,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.888837083131873,-1.2939240525536837,-1.2822546835164472,-0.28041046032260364,-0.8236527919711123,0,0,0,0,0,0,0,0,1602,63
S9P1-5,103,3.6426633104479387,0.7859495818846909,AR,S9,S9P1,27.418,58.849,11.02380402,0,2.666666667,3,40,11,4.26,1.1081,1.495,0.0146,2.6177,268.6666667,26.75585284,0.009765886,38,7.727835452,0.035,2.74,34.02,12.428,20.95459837,7.87,2.62745098,0.05,0.73,14.964,3.640875,6.068125,9.893922228,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,30,12,13,9,15,0,2,22,AR-North,44.833333333333336,25.333333333333332,10.833333333333334,0.29810725552050477,0.0778727445394112,0.13793103448275862,0.0215677846829149,0.004470766337821688,0.032507883218344774,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.293924052553684,-1.2822546835164472,-0.28041046032260364,-0.8236527919711122,0,0,0,0,0,0,0,0,1602,63
S9P2-1,88,3.38220664568635,0.7554058999424451,AR,S9,S9P2,27.418,58.849,3.157271591,0,2.333333333,4,79,13,6.94,1.3381,3.1042,0.4678,4.9101,159.4921875,25.44939115,0.150699053,9,4.703334332,0.033,2.51,28.95,11.5303,16.46090535,7.59,3.19056237,0.04,0.25,6.5865,2.42725,1.213625,14.88672108,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,21,11,11,14,13,0,2,16,AR-North,37.166666666666664,22.166666666666668,12.666666666666666,0.2255520504731861,0.059829059829059845,0.1758620689655172,0.00732863435659323,-0.0018743849931619578,0.027575235962538764,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.2939240525536837,-1.2822546835164472,-0.2804104603226036,-0.8236527919711125,0,0,0,0,0,0,0,0,1602,63
S9P2-2,100,3.3839115044943617,0.7348070468254161,AR,S9,S9P2,27.418,58.849,2.634129152,0,1.666666667,4,35,12,3.88,1.3231,1.1807,0.1317,2.6355,245.1754386,29.64343186,0.111543999,7,3.981613211,0.038,2.21,29.37,13.3113,14.13427562,7.71,2.024183312,0.04,0.43,11.7908,4.8545,1.213625,12.96641383,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,21,9,10,24,15,0,4,17,AR-North,40.833333333333336,22.833333333333332,19.333333333333332,0.26025236593059936,0.06362773029439696,0.31379310344827577,4.2284208344826346e-5,-0.009626099884685454,0.051178034459640975,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.2939240525536837,-1.2822546835164472,-0.2804104603226036,-0.8236527919711125,0,0,0,0,0,0,0,0,1602,63
S9P2-3,127,3.463989906548668,0.7150817763070882,AR,S9,S9P2,27.418,58.849,3.507142028,0,2.333333333,0,23,8,3.62,1.0825,1.5513,0,2.6338,395.2447552,14.82627474,0,1,6.618274093,0.03,2.24,30.69,13.6853,16.4765526,7.64,2.541762201,0.05,0.74,13.871,6.068125,0.3640875,14.11859818,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,28,14,18,13,26,2,1,25,AR-North,47.5,40,14.5,0.32334384858044163,0.16144349477682812,0.21379310344827582,0.013238629498145213,0.01226370782809281,0.06748327657184539,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.293924052553684,-1.2822546835164472,-0.2804104603226034,-0.823652791971112,0,0,0,0,0,0,0,0,1602,63
S9P2-4,119,1.6188416273541602,0.3387319096665957,AR,S9,S9P2,27.418,58.849,2.326429405,0,1.333333333,2,32,10,5.38,1.2604,1.577,0.1827,3.0201,303.4193548,20.29169309,0.115852885,0,5.092039649,0.035,2.62,29.9,11.4024,23.28288708,6.4,5.276550154,0.14,1.44,9.9934,18.204375,6.068125,29.48105617,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,35,14,18,11,23,0,1,17,AR-North,53.5,36,12.5,0.3801261829652997,0.13865147198480532,0.17241379310344823,0.029693345563407362,0.013201185229892706,0.06155252957398202,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.293924052553684,-1.2822546835164472,-0.2804104603226034,-0.8236527919711125,0,0,0,0,0,0,0,0,1602,63
S9P2-5,167,3.48746667469573,0.681412835286122,AR,S9,S9P2,27.418,58.849,2.627832483,0,3,1,39,10,3.66,1.2423,1.503,0.0292,2.7745,126.64,25.94810379,0.019427811,9,5.1052805,0.033,2.38,31.35,13.1838,17.83264746,6.68,3.251978892,0.06,0.45,8.1042,3.640875,7.28175,16.03890542,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,48,22,12,25,29,1,4,26,AR-North,75.5,44.5,21,0.5883280757097792,0.18708452041785376,0.34827586206896544,0.03246162522522954,0.0076618878195578695,0.16459876549531838,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318729,-1.293924052553684,-1.2822546835164472,-0.2804104603226034,-0.8236527919711125,0,0,0,0,0,0,0,0,1602,63
S9P3-1,158,3.2467416031358467,0.64131963586955,AR,S9,S9P3,27.418,58.849,1.833370964,0,1.333333333,0,24,17,4.25,1.2125,1.3295,0,2.542,157.15625,18.05189921,0,0,6.508932317,0.034,5.49,34.24,6.2406,21.45045965,7.48,3.776138594,0.1,0.96,9.774,10.922625,9.709,44.45945271,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,29,28,15,18,32,3,5,28,AR-North,57,52.5,20.5,0.41324921135646686,0.23266856600189936,0.3379310344827586,0.006484242360061314,0.012940424736895943,0.1361503496580043,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318734,-1.293924052553684,-1.282254683516447,-0.2804104603226035,-0.8236527919711125,0,0,0,0,0,0,0,0,1602,63
S9P3-2,138,3.3745260438512847,0.6848695560402468,AR,S9,S9P3,27.418,58.849,16.54549027,0,2.333333333,3,37,8,4.04,1.466,1.8261,0.1246,3.4167,120.7961783,20.26176004,0.068232846,7,5.952254744,0.031,2.81,34.37,12.2169,18.77346683,8.51,4.214353036,0.11,1.08,9.4311,8.495375,9.709,52.14068171,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,38,20,16,21,19,0,4,20,AR-North,63.833333333333336,34.333333333333336,19.833333333333332,0.47791798107255523,0.1291547958214625,0.3241379310344827,0.02066441282170053,-2.1288917530520984e-4,0.11193409224414602,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318734,-1.2939240525536841,-1.2822546835164472,-0.2804104603226032,-0.8236527919711126,0,0,0,0,0,0,0,0,1602,63
S9P3-3,111,3.4600969751906123,0.7347010906154586,AR,S9,S9P3,27.418,58.849,1.737151072,0,2,3,37,10,3.84,1.1113,1.6789,0.1126,2.9028,235.5339806,22.03823932,0.067067723,24,5.517914912,0.036,3.26,37.6,11.5314,22.56699577,7,4.10113478,0.13,1.13,8.6847,8.495375,3.640875,39.46665386,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,21,21,11,11,20,1,3,23,AR-North,40.666666666666664,34.666666666666664,12.666666666666666,0.2586750788643533,0.13105413105413105,0.1758620689655172,0.009797647164081075,0.00960968128824553,0.044357398075812814,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.888837083131873,-1.2939240525536844,-1.282254683516447,-0.2804104603226035,-0.8236527919711129,0,0,0,0,0,0,0,0,1602,63
S9P3-4,155,1.318311667639093,0.2613921367081539,AR,S9,S9P3,27.418,58.849,3.830360148,0,2.666666667,1,28,6,3.6,1.271,1.3345,0,2.6055,171.8700787,20.98164106,0,2,5.107681401,0.032,2.91,36.49,12.5202,26.70226969,7.02,3.981684252,0.13,1.07,8.5311,6.068125,7.28175,38.69853096,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,31,16,22,20,29,2,3,32,AR-North,56.333333333333336,45.333333333333336,21.333333333333332,0.4069400630914827,0.1918328584995252,0.3551724137931033,0.006472326851305411,0.0038191830732142683,0.12589069189502475,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.8888370831318734,-1.293924052553684,-1.282254683516447,-0.2804104603226032,-0.8236527919711129,0,0,0,0,0,0,0,0,1602,63
S9P3-5,91,3.342351167785325,0.740956609922482,AR,S9,S9P3,27.418,58.849,27.85137572,0,2.666666667,0,41,9,5.74,1.4263,1.8102,0,3.2365,484.5517241,22.649431,0,15,5.044465498,0.036,2.7,31.45,11.6584,24.49414271,7.73,3.73277056,0.09,1.01,11.6804,3.640875,8.495375,28.71293327,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4,27,16,8,9,15,0,1,15,AR-North,42.166666666666664,25.666666666666668,8.166666666666666,0.2728706624605678,0.07977207977207978,0.08275862068965513,0.029668521652700744,0.009726352565804251,0.02206272773899129,2.4673971358181204,-1.9270073708983135,-0.9680793140271569,-0.888837083131873,-1.2939240525536841,-1.2822546835164472,-0.28041046032260364,-0.8236527919711131,0,0,0,0,0,0,0,0,1602,63
SD1P1-1,129,2.7893626068031088,0.5739650782198221,CN,SD1,SD1P1,34.372,117.247,0.577318624,0,1,0,39.4,7,2.81,1.2241,1.2222,0,2.4463,386.6060606,32.23694976,0,4,8.012951869,0.034,4.01,38.02,9.4713,25.57269582,8.33,11.05524314,0.14,3.05,22.2239,12.13625,21.84525,57.13348056,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2,31,13,11,11,25,1,4,33,CN-SD,46.666666666666664,35.666666666666664,13.666666666666666,0.31545741324921134,0.13675213675213674,0.19655172413793098,0.015602304482183924,0.00938490211594067,0.05716722113329994,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.85910279516207,0.27725589900487424,0.3860221581686586,0.09286346154114127,0.22241287893631842,0.6781227257810684,0.8818856248739865,-1.3016771451132187,1037,42
SD1P1-2,143,2.7691427482481337,0.5579749024105782,CN,SD1,SD1P1,34.372,117.247,0.987560979,0,1,0,43.5,9,2.91,1.1991,1.1841,0,2.3832,374.1791045,36.7367621,0,9,7.397094724,0.032,3.46,36.73,10.6216,21.88857489,8.31,7.836045811,0.11,2.73,25.7307,12.13625,12.13625,156.6053961,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2,36,12,12,21,28,1,4,29,CN-SD,56.5,38.5,19,0.40851735015772866,0.15289648622981955,0.3068965517241379,0.01413348555981832,0.002857572856684534,0.10165269265834859,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.85910279516207,0.27725589900487435,0.3860221581686582,0.09286346154114127,0.22241287893631798,0.6781227257810682,0.8818856248739866,-1.3016771451132199,1037,42
SD1P1-3,217,2.449206669024023,0.4552515611496237,CN,SD1,SD1P1,34.372,117.247,0.469285337,0,1,0,27.8,7,3.05,1.1311,1.1476,0.0326,2.3113,351.7164179,24.22446846,0.02840711,11,9.127870319,0.033,3.31,36.37,10.9845,28.45277094,7.88,11.35905276,0.1,3.33,32.7948,14.5635,9.709,110.5180221,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2,58,22,25,23,36,1,4,48,CN-SD,88.83333333333333,55.833333333333336,24.333333333333332,0.7145110410094637,0.251661918328585,0.4172413793103447,0.040447070032194964,0.013799425039875746,0.2524215318510999,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620698,0.2772558990048745,0.3860221581686587,0.09286346154114096,0.22241287893631828,0.6781227257810682,0.8818856248739879,-1.301677145113221,1037,42
SD1P1-4,83,3.254686237045686,0.7365475530624754,CN,SD1,SD1P1,34.372,117.247,0.64105572,0,1,0,38.3,13,2.87,1.2404,1.3184,0,2.5588,281.292517,29.05036408,0,0,8.94607434,0.034,3.49,36.43,10.4361,23.66309956,8.17,8.663661673,0.1,2.65,27.3466,15.777125,14.5635,117.0470667,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,18,9,12,7,17,1,3,16,CN-SD,30,26,11,0.15772870662460567,0.08167141500474835,0.14137931034482756,0.0015555426826136841,0.0022404196437637567,0.020233882810392706,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620698,0.27725589900487474,0.38602215816865826,0.09286346154114096,0.22241287893631798,0.6781227257810684,0.8818856248739885,-1.3016771451132163,728,42
SD1P1-5,140,3.435729761198264,0.6952606982405087,CN,SD1,SD1P1,34.372,117.247,0.635482343,0,1,0,56.3,11,3.03,1.3339,1.4243,0,2.7582,319.0797546,39.52818929,0,42,7.218322516,0.031,3.67,36.46,9.9301,27.09940902,8.4,8.353221957,0.11,2.4,21.8977,8.495375,9.709,103.9889774,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,26,23,20,10,22,6,3,30,CN-SD,49.166666666666664,43.166666666666664,17.666666666666668,0.33911671924290215,0.17948717948717946,0.27931034482758615,0.005960016655710053,0.00830791293874703,0.08907873963834483,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620693,0.2772558990048746,0.38602215816865876,0.09286346154114115,0.22241287893631803,0.6781227257810686,0.8818856248739885,-1.3016771451132185,728,42
SD1P2-1,143,1.8171850138073506,0.36615794956131514,CN,SD1,SD1P2,34.372,117.247,0.536038915,0,1,0,44,13,3.13,1.1091,1.2825,0,2.3916,339.9275362,34.3079922,0,9,8.13568678,0.031,3.74,38.18,10.2169,22.55909937,8.59,8.299337925,0.35,5.44,15.5023,10.922625,7.28175,17.19108977,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,27,18,22,12,30,2,4,28,CN-SD,49.333333333333336,47.333333333333336,18.333333333333332,0.3406940063091483,0.20322886989553657,0.293103448275862,0.002581747724458966,0.01100565525301803,0.09901464531014448,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620698,0.2772558990048745,0.3860221581686588,0.09286346154114106,0.2224128789363182,0.6781227257810686,0.8818856248739885,-1.301677145113218,728,42
SD1P2-2,127,2.32901528557323,0.48078557743645867,CN,SD1,SD1P2,34.372,117.247,0.597364366,0,1,0,51.8,15,2.4,1.3031,1.5805,0,2.8836,278.25,32.77443847,0,22,6.548018707,0.035,3.11,38.1,12.2544,20.25683835,8.54,5.303941216,0.21,4.04,19.1825,12.13625,13.349875,22.95201152,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,23,15,18,10,19,4,3,35,CN-SD,41.5,34.5,16,0.2665615141955836,0.13010446343779677,0.2448275862068965,0.002572483468108371,0.0018789439323786577,0.05706917604669689,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.85910279516207,0.2772558990048744,0.38602215816865915,0.09286346154114127,0.22241287893631825,0.6781227257810687,0.8818856248739882,-1.3016771451132174,728,42
SD1P2-3,114,1.6665177925214554,0.3518682358181975,CN,SD1,SD1P2,34.372,117.247,1.088537811,0,1,0,51.5,10,3.65,1.2355,1.378,0,2.6135,344.2962963,37.37300435,0,19,6.057030045,0.037,3.43,35.11,10.2387,20.89474574,8.73,5.859401278,0.31,4.03,13.0697,8.495375,4.8545,24.87231877,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,20,8,17,10,28,5,4,22,CN-SD,34.666666666666664,40.166666666666664,17.166666666666668,0.20189274447949523,0.16239316239316237,0.2689655172413793,-0.013926448230529093,0.0014776066431670125,0.05662348992646789,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620693,0.2772558990048748,0.3860221581686592,0.09286346154114086,0.22241287893631823,0.678122725781069,0.881885624873988,-1.3016771451132183,728,42
SD1P2-4,128,2.152298523866702,0.4435872009850182,CN,SD1,SD1P2,34.372,117.247,0.695510913,0,1,0,47.5,11,2.92,1.333,1.5339,0,2.8669,306.9285714,30.96681661,0,34,5.30439851,0.036,2.74,33.7,12.3037,22.72228544,8.82,5.820660724,0.27,4.38,16.2823,14.5635,3.640875,16.03890542,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,22,12,20,16,25,1,1,31,CN-SD,42.666666666666664,38.166666666666664,16.166666666666668,0.277602523659306,0.150997150997151,0.24827586206896549,0.002219104719643494,0.005220661177453786,0.06422797035246003,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.85910279516207,0.2772558990048748,0.3860221581686591,0.09286346154114096,0.2224128789363185,0.6781227257810689,0.8818856248739879,-1.3016771451132167,728,42
SD1P2-5,96,2.744781767939454,0.6013524062582016,CN,SD1,SD1P2,34.372,117.247,0.624846432,0,1,0,31.5,5,3.68,1.1091,1.1186,0,2.2277,371.1111111,28.16020025,0,8,6.574290234,0.034,4.29,39.53,9.2194,23.83237562,8.75,5.4651316660000004,0.22,3.95,17.9813,18.204375,3.640875,17.95921267,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7,25,11,10,8,18,0,2,22,CN-SD,37.833333333333336,26.833333333333332,9.333333333333334,0.23186119873817038,0.08641975308641976,0.10689655172413791,0.017801986806931902,0.008236516823674177,0.02340889346543433,-4.442332696187376,3.34148838592532,-1.1514797427153503,0,0,0,0,0,1.8591027951620698,0.27725589900487474,0.3860221581686592,0.09286346154114096,0.2224128789363184,0.6781227257810689,0.881885624873988,-1.301677145113219,728,42
