sample_id,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area
JX4P2-4,59.666666666666664,53.166666666666664,17.166666666666668,0.4384858044164037,0.23646723646723647,0.2689655172413793,0.02002268480126875,0.022723213976048234,0.1235067494450626
JX4P2-5,37.333333333333336,39.333333333333336,11.333333333333334,0.22712933753943218,0.157644824311491,0.1482758620689655,0.006227421288844337,0.01822852561155563,0.04020890351061732
JX4P3-1,62.333333333333336,56.833333333333336,13.833333333333332,0.46372239747634064,0.25735992402659075,0.19999999999999993,0.035683896256527715,0.03687483737254808,0.11412483865923415
JX4P3-2,25.333333333333332,19.333333333333332,6.333333333333333,0.11356466876971608,0.043684710351377026,0.044827586206896496,0.01022391082011251,0.0051553109024150955,0.005200547397658803
JX4P3-3,48.333333333333336,51.333333333333336,15.333333333333332,0.331230283911672,0.22602089268755937,0.23103448275862062,0.0072092679688354686,0.023619312248019227,0.08816537060461312
JX4P3-4,38.5,41.5,13,0.23817034700315456,0.16999050332383667,0.18275862068965515,0.002091514653968483,0.01626893888338054,0.04983179939912664
JX4P3-5,36.666666666666664,40.166666666666664,9.166666666666666,0.22082018927444794,0.16239316239316237,0.10344827586206892,0.012246335954744081,0.026051036865795678,0.03269351960286136
JX5P1-1,34.833333333333336,41.333333333333336,11.833333333333334,0.20347003154574136,0.1690408357075024,0.1586206896551724,-0.0010754719011011184,0.018816817456275527,0.040479185613307614
JX5P1-2,115,177.5,52.5,0.9621451104100947,0.9449192782526113,1,-0.05606801682780115,0.08272395381128202,1.2194563691459588
JX5P1-3,54.833333333333336,62.333333333333336,16.833333333333332,0.39274447949526814,0.28869895536562207,0.2620689655172413,0.00836725242955864,0.03435675668456421,0.12642676056868385
JX5P1-4,20.666666666666668,24.666666666666668,7.666666666666667,0.0694006309148265,0.07407407407407408,0.07241379310344825,-0.00486156025319232,0.007243764108913568,0.006724832353336987
JX5P1-5,40.5,48,15.5,0.25709779179810727,0.2070275403608737,0.2344827586206896,-0.00522806007061359,0.017254911103884784,0.07017218157965822
JX5P2-1,26.333333333333332,29.333333333333332,10.333333333333334,0.12302839116719241,0.100664767331434,0.1275862068965517,-0.004605608482617523,0.006354988305465143,0.017720952148769828
JX5P2-2,32,44,13,0.17665615141955834,0.1842355175688509,0.18275862068965515,-0.011597168034569815,0.017718416713562925,0.042652790856697695
JX5P2-3,45.833333333333336,59.833333333333336,14.333333333333334,0.3075709779179811,0.27445394112060784,0.21034482758620687,6.216109436047373e-4,0.0374992832490997,0.08956434652757672
JX5P2-4,58.166666666666664,65.16666666666667,21.666666666666668,0.42429022082018925,0.30484330484330485,0.3620689655172413,-0.0013906202811877818,0.024301819680595412,0.17032063353869054
