sample_id,richness,shannon,evenness,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,cluster
S12P3-4,144,3.3742903650907614,0.6789571683464727,AR,S12,S12P3,31.562,59.205,2.484620438,0,1.666666667,3,55,7,4.29,1.3877,1.8152,0.5587,3.7616,287.7777778,30.29969149,0.307789775,0,5.671176896,0.037,2.29,34.76,15.1766,25.64102564,6.34,7.425775309,0.11,1.23,11.5354,9.709,2.42725,21.03170427,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5
S12P3-5,135,2.7556447936555433,0.5617717494172242,AR,S12,S12P3,31.562,59.205,3.177847984,0,1.666666667,4,70,9,4.38,1.4219,2.2907,0.5202,4.2328,226.6515837,30.55834461,0.227092155,0,5.799632828,0.032,2.12,32.32,15.232,23.89078498,6.45,13.35401677,0.12,1.6,12.9273,7.28175,1.213625,40.61883821,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5
S13P1-1,81,2.2817143059634213,0.5192264663108839,AR,S13,S13P1,32.687,58.868,1.996431909,0,1,1,34,9,4.07,1.2127,1.3042,0.0089,2.5258,142.3825503,26.06962122,0.006824107,1,7.453759539,0.037,3.4,35.05,10.3076,45.53734062,7.63,15.16081676,0.43,4.93,11.3569,33.9815,1.213625,158.9097648,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P1-2,111,1.712248208337787,0.3635709158125073,AR,S13,S13P1,32.687,58.868,2.842062525,0,1.666666667,0,33,7,2.71,1.1545,1.294,0,2.4485,301.5254237,25.50231839,0,0,9.924287089,0.034,2.86,35.32,12.3389,29.143898,7.36,14.04024871,0.43,4.61,10.8161,27.913375,2.42725,154.3010274,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P1-3,103,2.699345575551574,0.5824171342934691,AR,S13,S13P1,32.687,58.868,30.25850641,0,2,0,34,11,2.95,1.1407,1.3421,0,2.4828,232.3809524,25.33343268,0,0,6.437046211,0.036,2.72,35.43,13.0174,40.6885759,7.94,14.32783809,0.3,3.41,11.4576,20.631625,4.8545,158.1416419,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P1-4,117,2.8674259008762792,0.6021254032583031,AR,S13,S13P1,32.687,58.868,2.182514359,0,2.666666667,0,27,6,2.65,1.0877,1.1335,0,2.2212,214.8945148,23.82002647,0,0,9.882698949,0.034,3.6,34.1,9.4638,35.76537911,7.7,18.3980809,0.57,7.46,13.0253,36.40875,8.495375,190.0187422,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P1-5,153,2.5827493440880334,0.5134243547872117,AR,S13,S13P1,32.687,58.868,1.826727914,0,1,0,25,6,2.68,1.1338,1.1323,0,2.2661,268.1578947,22.07895434,0,0,7.774997118,0.031,2.81,34.11,12.1235,25.03128911,7.71,13.01980847,0.38,4.19,10.9144,15.777125,15.777125,105.1411618,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P2-1,122,2.2132134162803703,0.46070019170851884,AR,S13,S13P2,32.687,58.868,1.4207732,0,1.333333333,2,27,7,3.08,1.2151,1.1695,0.029,2.4136,230.1098901,23.08678923,0.024796922,15,5.229195075,0.033,3.66,33.35,9.1157,37.39445115,8.31,8.950131234,0.24,3.01,12.7408,14.5635,2.42725,52.52474316,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P2-2,128,2.6762153361302157,0.551566084826579,AR,S13,S13P2,32.687,58.868,14.9478173,0,1.666666667,2,24,9,3.03,1.2092,1.218,0.0632,2.4904,258.7417219,19.7044335,0.051888342,14,5.548143691,0.036,2.56,33.06,12.9271,38.14064362,7.89,10.98472323,0.33,3.89,11.6758,13.349875,1.213625,82.0974748,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P2-3,143,2.3441281513268732,0.47233559097015493,AR,S13,S13P2,32.687,58.868,1.833098321,0,2.333333333,3,27,7,3.05,1.2732,1.1945,0.0152,2.4829,279.2903226,22.60359983,0.01272499,11,6.172444162,0.035,3.66,34.03,9.2947,38.33865815,8.05,13.2972241,0.13,1.47,11.0803,26.69975,3.640875,120.8876812,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P2-4,127,3.515331971425426,0.72568047201400665,AR,S13,S13P2,32.687,58.868,8.4375,0,2,1,27,7,2.39,1.1113,1.1217,0.0037,2.2367,255.6875,24.07060711,0.003298565,13,6.216855659,0.033,3.79,32.75,8.6454,37.67491927,8.17,2.826855124,0.18,2.14,11.7165,10.437175,1.213625,79.7931061,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P2-5,111,1.647711449639453,0.3498674770532972,AR,S13,S13P2,32.687,58.868,14.56166419,0,2,0,29,6,2.18,1.1616,1.1769,0,2.3385,196.8811881,24.64100603,0,22,5.653404035,0.032,3.36,34.09,10.16,37.67491927,8.09,11.29465485,0.18,2.03,11.1633,15.777125,3.640875,67.88720115,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P3-1,166,1.4498944941629985,0.2836263610537939,AR,S13,S13P3,32.687,58.868,1.856782511,0,1.666666667,1,34,8,3.5,1.1692,1.2464,0.0764,2.492,259.5757576,27.27856226,0.061296534,17,6.935913322,0.037,4.51,35.39,7.8444,56.01907032,7.7,11.97688322,0.38,3.56,9.4718,NA,9.709,56.36535766,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P3-2,192,1.7954240981302567,0.3414979892674206,AR,S13,S13P3,32.687,58.868,3.837861147,0,3,1,45,11,2.72,1.1553,1.2413,0.0676,2.4642,174.4666667,36.25231612,0.054459035,18,8.019570005,0.035,3.84,33.12,8.6342,73.02709069,7.13,27.08166533,0.86,9.54,11.1265,23.9084125,6.068125,72.1118771,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P3-3,181,2.5581626837998246,0.49209659415289037,AR,S13,S13P3,32.687,58.868,10.57388161,0,3,1,27,13,2.77,1.0841,1.3206,0.0366,2.4413,166.4646465,20.44525216,0.027714675,19,8.914806937,0.034,3.21,32.52,10.1277,34.22053232,7.98,11.39567203,0.18,2.22,12.6912,14.5635,1.213625,19.11139702,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P3-4,210,2.4284995493422845,0.4541706960990237,AR,S13,S13P3,32.687,58.868,12.2951488,0,2.666666667,1,23,7,3.06,1.0846,1.1794,0.0914,2.3554,337.6923077,19.50144141,0.077497032,20,6.297310088,0.035,3.45,31.93,9.255,37.29146222,8.19,10.5966337,0.14,1.65,12.0181,10.922625,1.213625,16.03890542,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S13P3-5,140,1.3111127489607526,0.26531922725976076,AR,S13,S13P3,32.687,58.868,23.00388077,0,2,0,32,8,2.51,1.1196,1.1771,0,2.2967,314.4055944,27.18545578,0,21,5.808331486,0.035,2.8,35.74,12.7648,40.06677796,8.08,11.33491311,0.19,2.06,10.8359,20.631625,1.213625,74.4162458,17.69166664,11.84999998,46.47058644,492.502128,30.200000760000002,4.699999809,25.50000095,23.33333333,11.66666659,23.80000019,11.66666659,1065,121,51,28.64861297,347,162,324,162,5
S14P1-1,196,2.0041481323666344,0.3797090934471693,AR,S14,S14P1,33.453,58.801,3.561116458,0,1,0,39,9,2.31,1.1121,1.3582,0,2.4703,176.5934066,28.71447504,0,0,6.556503978,0.038,1.48,34.41,23.2018,33.98926655,7.89,9.096850085,0.12,1.37,11.4983,10.922625,2.42725,5.28518483,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P1-2,222,3.801699621955393,0.703669561079349,AR,S14,S14P1,33.453,58.801,2.265245336,0,1,0,38,8,2.2,1.1332,1.2902,0,2.4234,265.6470588,29.45279802,0,2,6.021632571,0.033,1.84,35.92,19.5178,28.02802803,8.4,7.081403044,0.06,0.85,13.1757,9.709,1.213625,3.36487758,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P1-3,218,2.785249477446431,0.5172721759361616,AR,S14,S14P1,33.453,58.801,2.416119621,0,1,0,41,11,2.95,1.173,1.5213,0,2.6943,195.8333333,26.95063433,0,0,5.337239822,0.035,1.3,32.81,25.1633,25.61117579,8.28,8.404124246,0.09,1.09,11.8744,8.495375,1.213625,3.74893903,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P1-4,200,3.5225633705754036,0.6648456721025805,AR,S14,S14P1,33.453,58.801,3.737993288,0,1,0,34,7,2.53,1.0987,1.3697,0,2.4684,223.6486486,24.82295393,0,3,6.223368541,0.031,2,36.35,18.1566,27.20348205,8.24,31.74770039,0.09,1.13,13.0686,4.8545,8.495375,4.51706193,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P1-5,126,3.2545167239571438,0.6729377622258189,AR,S14,S14P1,33.453,58.801,2.207723238,0,1,0,35,8,2.53,1.1512,1.3924,0,2.5436,236.9130435,25.13645504,0,0,6.119147897,0.033,1.48,33.85,22.8853,27.91461412,8.36,8.95913026,0.09,0.92,10.528,6.068125,2.42725,3.74893903,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P2-1,174,3.483741850618432,0.6752673985000384,AR,S14,S14P2,33.453,58.801,2.065283095,0,1,0,43,8,2.69,1.152,1.4828,0,2.6348,205.6684492,28.99919072,0,14,4.711854532,0.034,1.88,34.92,18.6223,38.31891224,8.03,19.3651623,0.31,3.6,11.6106,18.204375,7.28175,12.96641383,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P2-2,112,3.2100353471189225,0.6803085970089167,AR,S14,S14P2,33.453,58.801,1.093630084,0,1.333333333,0,32,9,2.64,1.1936,1.4328,0,2.6264,411.5853659,22.33389168,0,9,5.961262671,0.034,1.62,33.24,20.5504,28.44141069,8.1,7.626947198,0.06,0.72,12.4019,8.495375,1.213625,3.36487758,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P2-3,194,2.7130905016702416,0.5150272501172759,AR,S14,S14P2,33.453,58.801,2.205943561,0,1,0,54,10,2.92,1.2407,1.873,0,3.1137,274.8,28.8307528,0,11,4.87385346,0.03,1.51,33.11,21.8854,27.16468591,8.22,8.933622788,0.11,1.85,17.1926,7.28175,8.495375,5.28518483,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P2-4,115,3.587445555359294,0.756058349900312,AR,S14,S14P2,33.453,58.801,1.764563693,0,1,0,48,11,2.49,1.1543,1.6628,0,2.8171,180.5633803,28.86697137,0,7,4.105429974,0.032,1.41,34.38,24.337,34.61063041,8.31,11.11697217,0.21,2.66,12.6079,13.349875,3.640875,8.741737878,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P2-5,249,2.631880823571808,0.47701011190474835,AR,S14,S14P2,33.453,58.801,2.303042935,0,1.333333333,0,39,9,2.67,1.1406,1.4387,0,2.5793,186.1235955,27.10780566,0,3,4.659202058,0.037,1.7,35.76,20.9899,32.50975293,8.03,10.18412356,0.15,1.62,10.8035,9.709,6.068125,4.90112338,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P3-1,192,1.9727861880650692,0.37523308124267135,AR,S14,S14P3,33.453,58.801,1.912006579,0,1.333333333,0,37,7,2.02,1.1127,1.3257,0,2.4384,219.8734177,27.90978351,0,0,6.440177865,0.031,1.92,34.76,18.1438,36.53585927,8.08,9.496987163,0.19,2.24,12.0007,15.777125,0.3640875,6.437369179,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P3-2,242,3.675564818560055,0.66963135709205035,AR,S14,S14P3,33.453,58.801,4.320987654,0,1,0,29,8,2.8,1.066,1.3216,0,2.3876,345.6164384,21.94309927,0,0,9.919185991,0.03,1.73,33.72,19.5006,27.09069494,8.05,8.506251663,0.1,1.57,15.4806,4.8545,6.068125,4.13300048,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P3-3,198,4.034154047584494,0.7628499136237202,AR,S14,S14P3,33.453,58.801,2.143130501,0,1,0,30,8,2.8,1.0407,1.2532,0,2.2939,369.0243902,23.93871688,0,0,NA,0.034,1.71,33.86,19.8332,32.04272363,8.1,9.26084381,0.17,2.02,11.971,9.709,3.640875,5.669246279,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P3-4,132,2.770231422263946,0.5673446242923945,AR,S14,S14P3,33.453,58.801,2.550743515,0,1.333333333,0,22,6,2.41,1.0785,1.1708,0,2.2493,352.1276596,18.79057055,0,0,NA,0.032,1.99,35.43,17.7718,25.36715621,8.1,8.2961582,0.15,1.89,12.8961,12.13625,0.242725,5.669246279,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S14P3-5,122,2.060273179189078,0.4288643117930959,AR,S14,S14P3,33.453,58.801,2.166276347,0,1.333333333,0,30,8,2.16,1.1055,1.1549,0,2.2604,324.4565217,25.976275,0,0,6.246312234,0.031,1.99,33.48,16.8231,30.05008347,8.06,8.918847124,0.16,1.85,11.5505,12.13625,0.242725,6.821430629,17.6291667,10.65833342,44.2254483,489.7469687,29.200000760000002,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167,5
S1P1-1,62,2.582611873669885,0.6257639399938435,AR,S1,S1P1,34.863,58.571,0.291153415,6,1,2,50,8,3.47,1.317,1.4995,0.1635,2.98,130.2247191,33.34444815,0.109036345,0,7.351126017,0.03,2.99,35.87,11.9871,31.90319032,7.37,12.16984484,0.22,2.46,11.1382,18.204375,9.709,39.85071531,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P1-2,124,3.3054114189786286,0.6857299462679285,AR,S1,S1P1,34.863,58.571,1.024327785,0,1,2,57,7,3.6,1.3328,1.6401,0.1641,3.137,352.5423729,34.75397842,0.100054875,4,5.552277542,0.038,5.07,37.52,7.4012,31.11858705,7.31,9.501863775,0.17,1.74,10.1934,15.777125,6.068125,22.56795007,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P1-3,107,2.994675611886593,0.6408699565027918,AR,S1,S1P1,34.863,58.571,21.77266576,0,1,2,31,7,2.47,1.1681,1.1377,0.0215,2.3273,211.7901235,27.2479564,0.018897776,21,6.815352132,0.035,2.65,31.17,11.7777,30.50524309,7.42,10.12575321,0.18,1.8,10.0521,14.5635,15.777125,31.01730197,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P1-4,62,2.8970511035371542,0.7019522102393334,AR,S1,S1P1,34.863,58.571,0.275942197,0,1.333333333,0,36,4,5.19,1.4988,1.5013,0,3.0001,244.8493151,23.97921801,0,7,7.586513769,0.035,3.19,38.92,12.2114,44.91725768,7.93,13.7119485,0.27,2.89,10.774,30.340625,3.640875,50.22037446,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P1-5,82,3.4401679295484744,0.7806641940450765,AR,S1,S1P1,34.863,58.571,0.74297405,0,1.333333333,1,109,17,4.37,1.4214,3.4151,0.3422,5.1787,NA,31.91707417,0.100202044,0,5.308569678,0.035,5.97,35.91,6.0098,37.08281829,NA,10.6308262,0.17,1.7,10.1,19.418,9.709,54.82911186,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P2-1,54,3.0057318241490143,0.7535081085966893,AR,S1,S1P2,34.863,58.571,1.048402285,0,1,1,88,17,5.6,1.5904,2.8106,0.0296,4.4306,268.816568,31.31004056,0.010531559,5,5.878423982,0.035,2.07,44.01,21.2472,33.09120258,6.98,9.164560244,0.13,1.48,11.6992,14.5635,10.922625,45.22757561,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P2-2,58,3.0922170434999643,0.7615467168159665,AR,S1,S1P2,34.863,58.571,17.71106942,0,3,0,84,15,4.04,1.141,2.43,0,3.571,162.5367647,34.56790123,0,2,5.176603196,0.034,1.87,34.14,18.2929,31.38252757,7.06,7.062203514,0.13,1.19,9.5095,14.5635,0.6068125,52.90880461,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P2-3,62,2.8836255045009334,0.6986992027567398,AR,S1,S1P2,34.863,58.571,1.023002421,0,1.666666667,0,35,9,4.34,0.7652,1.3205,0,2.0857,238.9615385,26.5051117,0,0,5.687847159,0.034,3.89,42.55,10.9421,36.53585927,6.93,10.268239639999999,0.23,2.61,11.423400000000001,23.058875,7.28175,41.00289966,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P2-4,51,3.066426689956691,0.7798989518851049,AR,S1,S1P2,34.863,58.571,0.72316087,0,2.333333333,1,48,11,3.09,1.1698,1.396,0.0338,2.5996,165.4513889,34.38395415,0.024212034,2,5.916623258,0.035,2.3,39.24,17.055,41.56064461,7.04,13.10891621,0.29,3.49,12.0608,37.622375,10.922625,36.39416227,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P2-5,79,1.8087516420992251,0.41395428053409333,AR,S1,S1P2,34.863,58.571,NA,0,1.666666667,3,109,15,3.63,1.4066,3.1138,0.3327,4.8531,NA,35.00545957,0.106846939,NA,4.176222158,0.034,1.73,39.47,22.7515,30.72870939,7.24,9.392473456,0.18,1.84,10.1299,15.777125,9.709,52.52474316,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P3-1,56,3.2258060324048996,0.8013724713369755,AR,S1,S1P3,34.863,58.571,0.770069016,0,1.333333333,1,63,10,3.91,1.1992,1.9703,0.1996,3.3691,136.625387,31.97482617,0.10130437,0,4.266753478,0.037,2.35,40.41,17.2253,33.82663848,7.2,8.880053015,0.18,1.77,10.0568,18.204375,2.42725,60.97409506,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P3-2,40,2.785167120354417,0.7550171142752645,AR,S1,S1P3,34.863,58.571,0.803009477,0,2,4,82,16,5.36,1.8709,4.3086,1.187,7.3665,212.284264,19.03170403,0.275495521,4,1.768721145,0.033,1.72,41.34,24.0991,31.0318076,7.08,8.692216515,0.15,1.39,9.547,12.13625,0.6068125,55.59723476,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P3-3,68,2.8644956947919535,0.6788696442663327,AR,S1,S1P3,34.863,58.571,0.213414634,0,1,2,83,13,4.21,1.3948,2.1703,0.293,3.8581,130.0293255,38.2435608,0.135004377,0,3.838979992,0.036,1.82,41.04,22.5878,33.68623677,7.19,8.610210697,0.14,1.29,9.2259,16.99075,21.84525,56.74941911,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P3-4,73,3.129314780813028,0.7293658927994505,AR,S1,S1P3,34.863,58.571,0.311850312,0,1,4,125,20,6.41,1.8038,4.9448,0.8391,7.5877,153.2424242,25.27908105,0.169693415,0,1.657875579,0.035,1.91,41.44,21.7126,29.27289896,7.24,7.099777108,0.24,2.44,10.3763,12.13625,3.640875,49.45225156,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S1P3-5,113,3.468039501686232,0.7336058801773675,AR,S1,S1P3,34.863,58.571,1.009730127,0,1,1,123,16,7.3,1.7901,5.3763,0.8935,8.0599,239.2727273,22.8781876,0.166192363,1,3.220879983,0.031,1.47,38.43,26.1714,34.7705146,7.25,9.81471536,0.32,3.36,10.425,19.418,1.213625,69.0393855,16.97499996,11.33333321,45.51539513,485.6930259,28.89999962,4,24.89999962,22.51666641,11.00000008,22.96666654,11.00000008,1052,112,56,23.88274049,317,176,304,176,6
S2P1-1,79,2.7099488456281784,0.6202039564559907,AR,S2,S2P1,35.943,58.997,2.941176471,0,1.666666667,3,54,11,3,1.2618,1.4671,0.0295,2.7584,108.9545455,36.80730693,0.020107695,13,5.890252091,0.033,1.67,37.81,22.59,38.7897595,8.4,14.64443552,0.45,5.32,11.7819,48.545,9.709,25.64044167,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P1-2,72,2.3770847901425296,0.5558266004383415,AR,S2,S2P1,35.943,58.997,0.822078685,0,1,2,72,11,3.42,1.4961,2.0538,0.3518,3.9017,120.1081081,35.05696757,0.171292239,0,5.657323923,0.038,1.5,36.95,24.5619,32.44005642,8.75,19.61668546,0.66,8.05,12.246,20.631625,12.378975,10.27798368,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P1-3,64,2.9270646331608856,0.7038102717704472,AR,S2,S2P1,35.943,58.997,0.859089563,0,1,5,53,10,3.3,0.7685,1.6414,0.1602,2.5701,178.2083333,32.28950896,0.09759961,2,5.903901489,0.035,1.44,39.97,27.8214,38.32505323,7.71,6.487956488,0.25,2.65,10.7441,26.69975,12.13625,12.19829093,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P1-4,57,2.36321990736842,0.5845139600799956,AR,S2,S2P1,35.943,58.997,0.700135253,0,1.333333333,6,89,15,3.67,1.3011,2.5014,0.4183,4.2208,336.5765766,35.58007516,0.167226353,4,7.150939764,0.032,1.57,40.78,25.9323,31.49606299,8.75,0.035258444,0.14,1.32,9.6455,20.631625,4.8545,31.01730197,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P1-5,102,2.1195846437914,0.458291265562326,AR,S2,S2P1,35.943,58.997,0.944901215,0,1.333333333,6,76,15,3.23,1.1535,1.7655,0.4269,3.3459,467.5,43.04729538,0.241801189,NA,5.288408716,0.032,0.92,38.03,41.5279,43.42581423,7.83,7.013620655,0.16,1.62,9.8278,29.127,14.5635,12.58235238,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P2-1,62,2.1389191971344346,0.5182577056092312,AR,S2,S2P2,35.943,58.997,0.68473051,0,1,3,63,14,3.4,1.165,1.7976,0.043,3.0056,221.4166667,35.04672897,0.023920783,5,3.972860809,0.032,1.53,42.63,27.9463,44.7284345,7.9,10.47454473,0.32,3.18,9.8306,32.767875,8.495375,12.19829093,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
